transaction_id,product
46410,Soda
46410,Onions
46411,Chicken
46411,Cream
46411,Rice
46411,Chocolate
46411,Bagels
46411,Bananas
46411,Dish Soap
46412,Coffee
46412,Salmon
46412,Chicken
46412,Sugar
46413,Eggs
46413,Water
46413,Tomatoes
46413,Soda
46413,Charcoal
46414,Bread
46414,Charcoal
46414,Detergent
46414,Tomato Sauce
46415,Bread
46415,Cheddar
46415,Chocolate
46415,Nuts
46416,Milk
46416,Chocolate
46417,Butter
46417,Cream
46417,Soap
46417,Coffee
46417,Apples
46417,Detergent
46417,Flour
46417,Sugar
46418,Beef
46418,Butter
46418,Wine
46418,Cheddar
46418,Tea
46419,Coffee
46419,Cream
46419,Sugar
46420,Nuts
46420,Chips
46420,Cream
46420,Spinach
46420,Water
46420,Soda
46420,Tomato Sauce
46421,Muffins
46421,Wine
46421,Tofu
46421,Beer
46421,Spinach
46421,Chocolate
46422,Coffee
46422,Cream
46422,Tofu
46422,Sugar
46423,Eggs
46423,Cream
46423,Soap
46423,Soda
46423,Flour
46423,Bananas
46423,Tea
46424,Milk
46424,Spinach
46424,Water
46424,Bagels
46424,Onions
46425,Cream
46425,Toilet Paper
46425,Coffee
46425,Croissants
46425,Soda
46425,Detergent
46425,Sugar
46426,Tofu
46426,Pasta
46426,Rice
46426,Tomato Sauce
46426,Onions
46426,Dish Soap
46426,Sugar
46427,Muffins
46427,Chips
46427,Bread
46427,Soap
46427,Chocolate
46427,Croissants
46427,Charcoal
46427,Tea
46428,Pasta
46428,Detergent
46428,Bagels
46428,Tomato Sauce
46429,Avocado
46429,Soap
46429,Yogurt
46429,Detergent
46429,Tomato Sauce
46430,Nuts
46430,Chicken
46430,Coffee
46430,Cookies
46430,Flour
46430,Sugar
46431,Muffins
46431,Coffee
46431,Yogurt
46431,Tortillas
46431,Cookies
46431,Detergent
46431,Sugar
46432,Avocado
46432,Spinach
46432,Cookies
46432,Detergent
46432,Salmon
46432,Charcoal
46432,Sugar
46433,Onions
46433,Croissants
46433,Cookies
46433,Bananas
46434,Butter
46434,Nuts
46435,Pasta
46435,Chocolate
46435,Tofu
46435,Tomato Sauce
46436,Avocado
46436,Toilet Paper
46436,Popcorn
46436,Bananas
46437,Eggs
46437,Apples
46437,Bagels
46437,Charcoal
46437,Sugar
46438,Tofu
46438,Coffee
46438,Chocolate
46438,Bagels
46438,Sugar
46439,Charcoal
46439,Chocolate
46439,Tomato Sauce
46440,Water
46440,Tomatoes
46440,Rice
46440,Croissants
46440,Bananas
46440,Tomato Sauce
46441,Diapers
46441,Tea
46442,Beef
46442,Toilet Paper
46442,Tomato Sauce
46443,Rice
46443,Tofu
46444,Soap
46444,Flour
46445,Bagels
46445,Chicken
46445,Cookies
46446,Butter
46446,Eggs
46446,Soap
46446,Pasta
46446,Soda
46446,Tomato Sauce
46446,Detergent
46446,Bananas
46446,Tea
46447,Milk
46447,Tortillas
46448,Diapers
46448,Beer
46448,Milk
46448,Toilet Paper
46448,Dish Soap
46449,Cheddar
46449,Chicken
46449,Spinach
46449,Yogurt
46449,Cookies
46449,Popcorn
46450,Tofu
46450,Chips
46450,Yogurt
46450,Tortillas
46450,Rice
46450,Dish Soap
46451,Muffins
46451,Tomatoes
46452,Cheddar
46452,Toilet Paper
46452,Tomatoes
46452,Soap
46452,Yogurt
46452,Croissants
46452,Chocolate
46452,Charcoal
46453,Salmon
46453,Cookies
46454,Diapers
46454,Beer
46454,Spinach
46454,Water
46454,Salmon
46454,Charcoal
46454,Tea
46455,Avocado
46455,Beer
46455,Cream
46455,Tomatoes
46455,Soap
46455,Tortillas
46455,Flour
46456,Chips
46456,Spinach
46456,Yogurt
46456,Pasta
46456,Apples
46456,Croissants
46456,Tomato Sauce
46456,Tea
46457,Cheddar
46457,Bread
46457,Bagels
46457,Tomato Sauce
46458,Eggs
46458,Chicken
46458,Spinach
46458,Toilet Paper
46458,Tortillas
46458,Salmon
46458,Sugar
46459,Chips
46459,Chocolate
46459,Cookies
46459,Tomato Sauce
46460,Cheddar
46460,Eggs
46460,Spinach
46460,Soda
46460,Popcorn
46460,Bananas
46460,Onions
46460,Dish Soap
46461,Avocado
46461,Charcoal
46461,Bananas
46462,Soap
46462,Diapers
46462,Detergent
46463,Tofu
46463,Coffee
46463,Detergent
46463,Flour
46463,Sugar
46464,Bread
46464,Tea
46465,Muffins
46465,Avocado
46465,Eggs
46465,Croissants
46465,Detergent
46465,Flour
46465,Cookies
46465,Onions
46466,Diapers
46466,Muffins
46466,Wine
46466,Spinach
46466,Flour
46466,Detergent
46466,Charcoal
46466,Tea
46467,Yogurt
46467,Milk
46467,Tea
46468,Nuts
46468,Tofu
46468,Cheddar
46468,Eggs
46468,Milk
46468,Water
46468,Apples
46468,Tea
46469,Avocado
46469,Eggs
46469,Toilet Paper
46469,Pasta
46469,Soap
46469,Coffee
46469,Bread
46469,Tomato Sauce
46469,Sugar
46470,Cheddar
46470,Chips
46470,Water
46470,Detergent
46470,Dish Soap
46471,Tofu
46471,Yogurt
46471,Soap
46471,Croissants
46471,Cookies
46472,Rice
46472,Croissants
46472,Tortillas
46472,Chocolate
46472,Bananas
46472,Charcoal
46472,Popcorn
46473,Charcoal
46473,Milk
46474,Nuts
46474,Chips
46474,Coffee
46474,Rice
46474,Detergent
46474,Salmon
46474,Sugar
46475,Muffins
46475,Beef
46475,Cheddar
46475,Cream
46475,Tomatoes
46475,Soap
46475,Yogurt
46475,Croissants
46476,Croissants
46476,Beef
46477,Diapers
46477,Bananas
46478,Pasta
46478,Salmon
46479,Avocado
46479,Eggs
46479,Milk
46479,Water
46479,Soap
46479,Soda
46479,Tomato Sauce
46480,Beef
46480,Chocolate
46480,Bananas
46480,Charcoal
46480,Popcorn
46481,Bread
46481,Chips
46482,Bread
46482,Onions
46483,Dish Soap
46483,Chocolate
46483,Tomatoes
46483,Flour
46484,Milk
46484,Cream
46484,Bananas
46485,Detergent
46485,Cookies
46486,Diapers
46486,Butter
46486,Spinach
46486,Coffee
46486,Yogurt
46486,Bagels
46486,Onions
46486,Sugar
46487,Tofu
46487,Avocado
46487,Cheddar
46487,Milk
46487,Chicken
46487,Water
46487,Apples
46487,Chocolate
46488,Beef
46488,Tofu
46488,Eggs
46488,Chips
46488,Spinach
46488,Yogurt
46488,Chocolate
46488,Tomato Sauce
46489,Muffins
46489,Diapers
46489,Chicken
46489,Cream
46489,Water
46489,Pasta
46489,Soda
46489,Tomato Sauce
46490,Diapers
46490,Eggs
46490,Tea
46490,Bagels
46491,Soap
46491,Croissants
46491,Water
46491,Nuts
46492,Diapers
46492,Beef
46492,Tofu
46492,Chicken
46492,Flour
46493,Soap
46493,Beer
46493,Soda
46494,Pasta
46494,Chicken
46494,Detergent
46494,Tomato Sauce
46495,Charcoal
46495,Rice
46495,Popcorn
46496,Avocado
46496,Detergent
46497,Muffins
46497,Cheddar
46497,Bread
46497,Tortillas
46497,Onions
46498,Bread
46498,Chocolate
46498,Flour
46498,Tomatoes
46499,Tofu
46499,Nuts
46499,Dish Soap
46499,Popcorn
46499,Sugar
46500,Cheddar
46500,Cream
46500,Toilet Paper
46500,Tomatoes
46500,Coffee
46500,Rice
46500,Bananas
46500,Sugar
46501,Water
46501,Bread
46501,Apples
46501,Salmon
46501,Sugar
46502,Butter
46502,Avocado
46502,Eggs
46502,Tomatoes
46502,Soap
46502,Detergent
46502,Tomato Sauce
46503,Diapers
46503,Muffins
46503,Nuts
46503,Spinach
46503,Yogurt
46503,Apples
46504,Muffins
46504,Avocado
46504,Toilet Paper
46504,Chocolate
46504,Bagels
46504,Charcoal
46504,Tea
46504,Dish Soap
46505,Muffins
46505,Butter
46505,Tofu
46505,Avocado
46505,Bagels
46505,Detergent
46505,Tea
46505,Popcorn
46506,Chips
46506,Chocolate
46506,Croissants
46506,Flour
46506,Soda
46506,Charcoal
46507,Muffins
46507,Diapers
46507,Beer
46507,Cream
46507,Tea
46507,Dish Soap
46508,Salmon
46508,Charcoal
46508,Soap
46509,Diapers
46509,Butter
46509,Eggs
46509,Beer
46509,Croissants
46509,Soda
46509,Onions
46510,Diapers
46510,Beer
46510,Salmon
46510,Onions
46510,Sugar
46511,Butter
46511,Wine
46511,Tofu
46511,Avocado
46511,Chips
46511,Cheddar
46511,Rice
46511,Charcoal
46512,Cream
46512,Tomatoes
46512,Bread
46512,Cookies
46512,Dish Soap
46513,Eggs
46513,Apples
46513,Tortillas
46513,Cookies
46513,Bagels
46514,Diapers
46514,Yogurt
46514,Pasta
46514,Bread
46514,Chocolate
46514,Tomato Sauce
46515,Coffee
46515,Nuts
46515,Sugar
46516,Butter
46516,Nuts
46516,Bread
46516,Rice
46516,Salmon
46517,Soap
46517,Tomato Sauce
46518,Soap
46518,Charcoal
46518,Wine
46519,Cheddar
46519,Chocolate
46519,Bagels
46519,Cookies
46519,Flour
46520,Diapers
46520,Tortillas
46521,Wine
46521,Cheddar
46521,Bananas
46521,Tomato Sauce
46521,Popcorn
46522,Muffins
46522,Wine
46522,Cheddar
46522,Eggs
46522,Water
46522,Yogurt
46522,Bananas
46522,Onions
46522,Dish Soap
46523,Chips
46523,Sugar
46523,Rice
46523,Tomato Sauce
46524,Avocado
46524,Spinach
46524,Croissants
46524,Cookies
46524,Tomato Sauce
46524,Dish Soap
46525,Beef
46525,Coffee
46525,Chocolate
46525,Croissants
46525,Cookies
46525,Bananas
46525,Dish Soap
46525,Sugar
46526,Cheddar
46526,Yogurt
46526,Pasta
46526,Cookies
46526,Tomato Sauce
46526,Dish Soap
46527,Beef
46527,Nuts
46527,Milk
46527,Spinach
46527,Chicken
46527,Coffee
46527,Tortillas
46527,Popcorn
46528,Eggs
46528,Chicken
46528,Bread
46528,Croissants
46528,Detergent
46529,Muffins
46529,Beef
46529,Butter
46529,Nuts
46529,Chocolate
46529,Soda
46529,Flour
46529,Salmon
46530,Beef
46530,Avocado
46530,Chips
46530,Chicken
46530,Pasta
46530,Tomato Sauce
46530,Tea
46531,Muffins
46531,Onions
46531,Butter
46532,Salmon
46532,Spinach
46532,Bananas
46533,Bread
46533,Apples
46533,Soap
46534,Tortillas
46534,Dish Soap
46534,Cream
46534,Wine
46535,Nuts
46535,Milk
46535,Soap
46535,Detergent
46535,Salmon
46535,Dish Soap
46535,Sugar
46536,Diapers
46536,Yogurt
46536,Rice
46536,Chocolate
46536,Apples
46536,Salmon
46537,Diapers
46537,Beef
46537,Avocado
46537,Beer
46537,Toilet Paper
46537,Bread
46537,Rice
46537,Tea
46537,Dish Soap
46538,Avocado
46538,Eggs
46538,Water
46538,Croissants
46538,Flour
46538,Charcoal
46539,Bread
46539,Croissants
46540,Yogurt
46540,Muffins
46540,Bananas
46540,Soap
46541,Nuts
46541,Tofu
46541,Chicken
46541,Soap
46541,Yogurt
46541,Apples
46542,Pasta
46542,Tomato Sauce
46542,Detergent
46542,Sugar
46543,Wine
46543,Water
46543,Toilet Paper
46543,Bread
46543,Popcorn
46544,Chicken
46544,Onions
46544,Nuts
46545,Spinach
46545,Dish Soap
46546,Eggs
46546,Onions
46546,Popcorn
46547,Milk
46547,Spinach
46547,Water
46547,Soap
46547,Tea
46548,Diapers
46548,Chicken
46548,Tomatoes
46548,Apples
46548,Onions
46548,Tea
46549,Butter
46549,Cheddar
46549,Spinach
46549,Water
46549,Tomatoes
46549,Bread
46549,Croissants
46549,Soda
46550,Diapers
46550,Beef
46550,Wine
46550,Sugar
46551,Eggs
46551,Bananas
46551,Tomatoes
46551,Croissants
46551,Flour
46551,Bagels
46551,Sugar
46552,Cheddar
46552,Milk
46552,Chicken
46552,Chocolate
46552,Cookies
46552,Detergent
46553,Eggs
46553,Spinach
46553,Tofu
46553,Cookies
46554,Bagels
46554,Detergent
46554,Popcorn
46554,Bananas
46555,Beef
46555,Butter
46555,Chicken
46555,Tomatoes
46555,Apples
46555,Croissants
46555,Dish Soap
46556,Beef
46556,Nuts
46556,Avocado
46556,Chips
46556,Bread
46557,Muffins
46557,Diapers
46557,Avocado
46557,Beer
46557,Spinach
46557,Pasta
46557,Tomato Sauce
46557,Tea
46557,Popcorn
46558,Eggs
46558,Water
46558,Toilet Paper
46558,Tortillas
46558,Croissants
46558,Soda
46559,Diapers
46559,Milk
46559,Apples
46559,Tomato Sauce
46560,Avocado
46560,Chips
46560,Bread
46560,Toilet Paper
46561,Muffins
46561,Milk
46561,Yogurt
46561,Chocolate
46561,Dish Soap
46562,Butter
46562,Spinach
46562,Coffee
46562,Yogurt
46562,Onions
46562,Popcorn
46562,Sugar
46563,Diapers
46563,Beef
46563,Chicken
46563,Chocolate
46563,Bananas
46563,Onions
46564,Dish Soap
46564,Bread
46564,Chocolate
46564,Bagels
46564,Tomato Sauce
46564,Charcoal
46564,Popcorn
46565,Diapers
46565,Butter
46565,Nuts
46565,Beer
46565,Yogurt
46565,Apples
46565,Tomato Sauce
46565,Charcoal
46566,Milk
46566,Cream
46566,Toilet Paper
46566,Pasta
46566,Bread
46566,Tomato Sauce
46566,Salmon
46566,Charcoal
46567,Yogurt
46567,Charcoal
46567,Apples
46567,Chocolate
46568,Diapers
46568,Beef
46568,Cheddar
46568,Beer
46568,Spinach
46568,Rice
46568,Chocolate
46568,Cookies
46568,Charcoal
46569,Chips
46569,Spinach
46569,Tomatoes
46569,Yogurt
46569,Apples
46569,Sugar
46570,Onions
46570,Chicken
46570,Spinach
46570,Tomatoes
46571,Diapers
46571,Muffins
46571,Wine
46571,Avocado
46571,Cheddar
46571,Tortillas
46571,Soda
46571,Cookies
46571,Dish Soap
46572,Diapers
46572,Beer
46572,Chocolate
46572,Cookies
46572,Tomato Sauce
46572,Bagels
46572,Detergent
46572,Popcorn
46573,Soap
46573,Flour
46574,Butter
46574,Cheddar
46574,Chips
46574,Toilet Paper
46574,Croissants
46574,Bagels
46575,Diapers
46575,Nuts
46575,Avocado
46575,Soda
46575,Cookies
46576,Salmon
46576,Tofu
46577,Muffins
46577,Popcorn
46578,Tofu
46578,Spinach
46578,Water
46578,Tomatoes
46578,Yogurt
46579,Chips
46579,Tomatoes
46579,Coffee
46579,Soap
46579,Rice
46579,Charcoal
46579,Sugar
46580,Diapers
46580,Cheddar
46580,Tomatoes
46580,Soap
46580,Detergent
46580,Salmon
46580,Charcoal
46580,Popcorn
46581,Cheddar
46581,Beef
46581,Tea
46582,Tofu
46582,Toilet Paper
46582,Pasta
46582,Coffee
46582,Cookies
46582,Bananas
46582,Tomato Sauce
46582,Sugar
46583,Chocolate
46583,Water
46584,Diapers
46584,Beef
46584,Chips
46584,Yogurt
46584,Apples
46584,Soda
46584,Salmon
46585,Diapers
46585,Muffins
46585,Wine
46585,Charcoal
46585,Dish Soap
46586,Nuts
46586,Charcoal
46586,Milk
46586,Cookies
46587,Bread
46587,Cream
46587,Tofu
46587,Bananas
46588,Chips
46588,Beef
46588,Tofu
46588,Nuts
46589,Diapers
46589,Wine
46589,Cheddar
46589,Beer
46589,Yogurt
46589,Croissants
46589,Tomato Sauce
46589,Sugar
46590,Beef
46590,Eggs
46590,Dish Soap
46590,Apples
46590,Soda
46590,Detergent
46590,Popcorn
46591,Nuts
46591,Eggs
46591,Bread
46591,Soap
46591,Pasta
46591,Tortillas
46591,Tomato Sauce
46591,Onions
46592,Muffins
46592,Cheddar
46592,Tomatoes
46592,Soap
46592,Yogurt
46592,Soda
46592,Detergent
46593,Muffins
46593,Diapers
46593,Butter
46593,Avocado
46593,Tortillas
46593,Bananas
46593,Dish Soap
46594,Toilet Paper
46594,Sugar
46595,Bread
46595,Beef
46595,Tofu
46595,Sugar
46596,Soap
46596,Tofu
46596,Spinach
46596,Tomatoes
46597,Tomato Sauce
46597,Bagels
46597,Sugar
46598,Beef
46598,Eggs
46598,Spinach
46598,Bread
46598,Rice
46598,Chocolate
46598,Salmon
46598,Dish Soap
46599,Eggs
46599,Toilet Paper
46599,Tortillas
46599,Chocolate
46599,Bagels
46599,Tomato Sauce
46599,Onions
46600,Salmon
46600,Muffins
46600,Bread
46600,Apples
46601,Avocado
46601,Milk
46601,Pasta
46601,Apples
46601,Rice
46601,Tomato Sauce
46601,Onions
46601,Dish Soap
46602,Avocado
46602,Milk
46602,Spinach
46602,Yogurt
46602,Tortillas
46602,Croissants
46602,Apples
46602,Salmon
46603,Muffins
46603,Tofu
46603,Bread
46603,Chocolate
46603,Charcoal
46604,Beef
46604,Chips
46604,Eggs
46604,Water
46604,Tomato Sauce
46604,Charcoal
46605,Salmon
46605,Rice
46605,Cookies
46606,Diapers
46606,Avocado
46606,Milk
46606,Cream
46606,Rice
46606,Cookies
46606,Sugar
46607,Cheddar
46607,Chips
46607,Milk
46607,Dish Soap
46608,Tofu
46608,Toilet Paper
46608,Yogurt
46608,Tortillas
46608,Croissants
46608,Dish Soap
46608,Sugar
46609,Cheddar
46609,Eggs
46609,Chips
46609,Milk
46609,Cream
46609,Bananas
46609,Charcoal
46609,Onions
46610,Pasta
46610,Charcoal
46610,Soda
46610,Tomatoes
46611,Tofu
46611,Avocado
46611,Coffee
46611,Apples
46611,Soda
46611,Salmon
46611,Sugar
46612,Muffins
46612,Chicken
46612,Spinach
46612,Toilet Paper
46612,Flour
46613,Diapers
46613,Wine
46613,Cheddar
46613,Water
46613,Croissants
46613,Flour
46613,Charcoal
46614,Butter
46614,Nuts
46614,Tofu
46614,Eggs
46614,Chips
46614,Rice
46614,Flour
46615,Milk
46615,Apples
46615,Chocolate
46615,Bagels
46615,Tea
46616,Muffins
46616,Nuts
46616,Bread
46616,Apples
46616,Soda
46616,Cookies
46616,Tomato Sauce
46617,Diapers
46617,Butter
46617,Nuts
46617,Eggs
46617,Rice
46617,Detergent
46618,Muffins
46618,Milk
46618,Water
46618,Detergent
46618,Bananas
46618,Bagels
46618,Cookies
46618,Onions
46619,Wine
46619,Cheddar
46619,Water
46619,Pasta
46619,Tomato Sauce
46619,Salmon
46620,Bagels
46620,Tomatoes
46620,Tomato Sauce
46621,Wine
46621,Tomato Sauce
46621,Detergent
46621,Tomatoes
46622,Chips
46622,Chicken
46622,Soap
46622,Detergent
46622,Tomato Sauce
46622,Cookies
46622,Charcoal
46622,Popcorn
46623,Diapers
46623,Tomatoes
46623,Soap
46623,Rice
46623,Soda
46623,Salmon
46624,Tofu
46624,Chips
46624,Spinach
46624,Tortillas
46624,Apples
46624,Detergent
46624,Popcorn
46625,Wine
46625,Chips
46625,Bananas
46625,Charcoal
46625,Tea
46626,Tofu
46626,Eggs
46626,Coffee
46626,Yogurt
46626,Sugar
46627,Avocado
46627,Eggs
46627,Pasta
46627,Soap
46627,Tortillas
46627,Apples
46627,Bagels
46627,Bananas
46627,Tomato Sauce
46628,Yogurt
46628,Charcoal
46628,Chocolate
46628,Tofu
46629,Butter
46629,Popcorn
46630,Soda
46630,Tea
46630,Nuts
46631,Diapers
46631,Beer
46631,Chicken
46631,Spinach
46631,Yogurt
46631,Bagels
46631,Bananas
46631,Tea
46631,Dish Soap
46632,Tofu
46632,Tomatoes
46633,Beef
46633,Eggs
46633,Yogurt
46633,Rice
46633,Croissants
46633,Sugar
46634,Muffins
46634,Water
46634,Soda
46634,Detergent
46634,Onions
46634,Dish Soap
46635,Diapers
46635,Butter
46635,Avocado
46635,Chips
46635,Beer
46635,Coffee
46635,Popcorn
46635,Sugar
46636,Nuts
46636,Pasta
46636,Yogurt
46636,Croissants
46636,Tomato Sauce
46637,Diapers
46637,Wine
46637,Spinach
46637,Pasta
46637,Chocolate
46637,Detergent
46637,Tomato Sauce
46637,Onions
46637,Dish Soap
46638,Tofu
46638,Spinach
46638,Bread
46638,Rice
46638,Croissants
46638,Popcorn
46638,Sugar
46639,Cream
46639,Tomatoes
46639,Bananas
46639,Soap
46639,Tomato Sauce
46639,Popcorn
46640,Diapers
46640,Cheddar
46640,Toilet Paper
46641,Beef
46641,Milk
46641,Pasta
46641,Bagels
46641,Tomato Sauce
46642,Butter
46642,Cheddar
46642,Water
46642,Chocolate
46642,Soda
46642,Cookies
46642,Bagels
46642,Tea
46643,Beef
46643,Chips
46643,Chicken
46643,Pasta
46643,Detergent
46643,Cookies
46643,Tomato Sauce
46644,Wine
46644,Cheddar
46644,Chips
46644,Chicken
46644,Cream
46644,Tomatoes
46644,Soap
46644,Detergent
46645,Salmon
46645,Spinach
46645,Water
46646,Bread
46646,Rice
46647,Water
46647,Tomatoes
46647,Chocolate
46647,Croissants
46647,Cookies
46647,Tea
46648,Butter
46648,Tomato Sauce
46649,Diapers
46649,Beer
46649,Rice
46649,Detergent
46649,Bananas
46649,Tea
46650,Diapers
46650,Tofu
46650,Yogurt
46650,Soda
46650,Cookies
46651,Muffins
46651,Croissants
46652,Chips
46652,Cookies
46652,Tortillas
46652,Bagels
46653,Cheddar
46653,Yogurt
46653,Beef
46653,Flour
46654,Toilet Paper
46654,Bread
46654,Bagels
46654,Onions
46654,Popcorn
46655,Muffins
46655,Cheddar
46655,Chips
46655,Croissants
46655,Bagels
46655,Dish Soap
46656,Butter
46656,Chips
46656,Chicken
46656,Milk
46656,Bread
46657,Cream
46657,Tomato Sauce
46658,Tofu
46658,Chicken
46658,Spinach
46658,Tomatoes
46659,Chips
46659,Water
46659,Toilet Paper
46659,Bread
46659,Bagels
46659,Tea
46659,Dish Soap
46660,Bread
46660,Eggs
46660,Beer
46660,Diapers
46661,Muffins
46661,Diapers
46661,Avocado
46661,Toilet Paper
46661,Bananas
46661,Detergent
46661,Tomato Sauce
46661,Popcorn
46662,Tortillas
46662,Onions
46662,Bagels
46663,Wine
46663,Cheddar
46663,Eggs
46663,Milk
46663,Rice
46663,Soda
46663,Chocolate
46663,Croissants
46663,Dish Soap
46664,Diapers
46664,Beer
46664,Chicken
46664,Chocolate
46664,Onions
46664,Tea
46665,Spinach
46665,Bread
46665,Soap
46665,Apples
46665,Tomato Sauce
46665,Bananas
46665,Tea
46665,Sugar
46666,Avocado
46666,Chicken
46666,Toilet Paper
46666,Coffee
46666,Chocolate
46666,Onions
46667,Nuts
46667,Eggs
46667,Chicken
46667,Chocolate
46667,Bagels
46667,Dish Soap
46668,Butter
46668,Wine
46668,Cheddar
46668,Salmon
46668,Tea
46669,Muffins
46669,Cream
46669,Spinach
46669,Bagels
46669,Onions
46669,Tea
46669,Popcorn
46670,Diapers
46670,Toilet Paper
46670,Coffee
46670,Yogurt
46670,Croissants
46670,Dish Soap
46670,Sugar
46671,Beer
46671,Butter
46672,Beef
46672,Avocado
46672,Toilet Paper
46672,Yogurt
46672,Pasta
46672,Tomato Sauce
46673,Muffins
46673,Avocado
46673,Tomatoes
46673,Toilet Paper
46673,Flour
46673,Tea
46674,Wine
46674,Avocado
46674,Chips
46674,Cheddar
46674,Pasta
46674,Soda
46674,Tomato Sauce
46674,Salmon
46675,Diapers
46675,Detergent
46675,Tomato Sauce
46675,Salmon
46675,Charcoal
46675,Popcorn
46676,Beef
46676,Nuts
46676,Bananas
46676,Toilet Paper
46676,Pasta
46676,Rice
46676,Croissants
46676,Tomato Sauce
46677,Cream
46677,Butter
46677,Bananas
46678,Diapers
46678,Beer
46678,Yogurt
46678,Salmon
46678,Popcorn
46679,Avocado
46679,Cream
46679,Yogurt
46679,Tortillas
46679,Detergent
46679,Sugar
46680,Diapers
46680,Soda
46681,Cheddar
46681,Detergent
46681,Water
46681,Tofu
46682,Chicken
46682,Sugar
46683,Beef
46683,Water
46683,Yogurt
46683,Apples
46683,Popcorn
46683,Sugar
46684,Wine
46684,Cheddar
46684,Tomatoes
46684,Pasta
46684,Rice
46684,Tomato Sauce
46685,Coffee
46685,Apples
46685,Beef
46685,Sugar
46686,Pasta
46686,Detergent
46686,Tomato Sauce
46687,Chocolate
46687,Toilet Paper
46687,Bananas
46688,Bread
46688,Rice
46689,Rice
46689,Tomatoes
46690,Diapers
46690,Eggs
46690,Chicken
46690,Chocolate
46690,Salmon
46690,Onions
46691,Coffee
46691,Onions
46691,Sugar
46692,Cheddar
46692,Spinach
46692,Coffee
46692,Soda
46692,Tomato Sauce
46692,Sugar
46693,Beef
46693,Eggs
46693,Dish Soap
46693,Bananas
46693,Bread
46693,Detergent
46693,Cookies
46693,Popcorn
46694,Nuts
46694,Eggs
46694,Milk
46694,Spinach
46694,Water
46694,Coffee
46694,Sugar
46695,Diapers
46695,Salmon
46695,Onions
46695,Flour
46696,Pasta
46696,Popcorn
46696,Tomato Sauce
46697,Apples
46697,Chocolate
46697,Bagels
46697,Tomato Sauce
46698,Butter
46698,Nuts
46698,Soap
46698,Salmon
46698,Tea
46698,Sugar
46699,Tofu
46699,Wine
46699,Cheddar
46699,Chicken
46699,Yogurt
46699,Pasta
46699,Detergent
46699,Tomato Sauce
46700,Tortillas
46700,Croissants
46700,Tea
46700,Toilet Paper
46701,Muffins
46701,Eggs
46701,Milk
46701,Bananas
46701,Soap
46701,Apples
46701,Bagels
46701,Flour
46702,Muffins
46702,Butter
46702,Cream
46702,Soap
46702,Tortillas
46702,Popcorn
46703,Cheddar
46703,Eggs
46703,Beer
46703,Chips
46703,Soda
46703,Cookies
46703,Sugar
46704,Cheddar
46704,Chips
46705,Diapers
46705,Beef
46705,Tofu
46705,Eggs
46705,Pasta
46705,Soda
46705,Flour
46705,Tomato Sauce
46705,Popcorn
46706,Salmon
46706,Cream
46706,Croissants
46707,Bananas
46707,Toilet Paper
46707,Pasta
46707,Tomatoes
46707,Croissants
46707,Flour
46707,Cookies
46707,Onions
46707,Tomato Sauce
46708,Spinach
46708,Coffee
46708,Pasta
46708,Soda
46708,Croissants
46708,Detergent
46708,Tomato Sauce
46708,Salmon
46708,Tea
46708,Sugar
46709,Muffins
46709,Diapers
46709,Butter
46709,Wine
46709,Cheddar
46709,Beer
46709,Chicken
46709,Tomatoes
46709,Chocolate
46710,Beef
46710,Pasta
46710,Apples
46710,Croissants
46710,Chocolate
46710,Cookies
46710,Tomato Sauce
46710,Popcorn
46711,Cream
46711,Water
46711,Tortillas
46711,Tomato Sauce
46711,Tea
46712,Butter
46712,Nuts
46712,Bread
46712,Tea
46712,Dish Soap
46713,Wine
46713,Milk
46713,Chocolate
46713,Flour
46713,Tomato Sauce
46713,Detergent
46713,Sugar
46714,Cheddar
46714,Charcoal
46714,Wine
46715,Water
46715,Tomatoes
46715,Bread
46715,Tortillas
46715,Flour
46715,Salmon
46716,Yogurt
46716,Spinach
46716,Detergent
46716,Bananas
46717,Avocado
46717,Water
46717,Soap
46717,Bananas
46717,Dish Soap
46718,Salmon
46718,Wine
46718,Tomato Sauce
46719,Butter
46719,Toilet Paper
46719,Yogurt
46719,Tortillas
46719,Chocolate
46719,Charcoal
46719,Popcorn
46720,Tofu
46720,Rice
46720,Flour
46721,Nuts
46721,Coffee
46721,Soap
46721,Tomato Sauce
46721,Sugar
46722,Chicken
46722,Spinach
46722,Coffee
46722,Tortillas
46722,Flour
46722,Cookies
46722,Salmon
46723,Butter
46723,Cheddar
46723,Avocado
46723,Milk
46723,Coffee
46723,Sugar
46724,Diapers
46724,Tofu
46724,Beer
46724,Water
46724,Toilet Paper
46724,Soda
46724,Flour
46724,Tomato Sauce
46725,Beef
46725,Avocado
46725,Toilet Paper
46725,Coffee
46725,Bagels
46725,Popcorn
46725,Sugar
46726,Butter
46726,Wine
46726,Cheddar
46726,Toilet Paper
46726,Charcoal
46726,Sugar
46727,Tofu
46727,Spinach
46727,Water
46727,Apples
46727,Soda
46727,Dish Soap
46728,Tofu
46728,Milk
46728,Bread
46728,Apples
46728,Detergent
46728,Bagels
46728,Charcoal
46729,Apples
46729,Milk
46729,Tea
46730,Avocado
46730,Chips
46730,Chicken
46730,Milk
46730,Spinach
46730,Flour
46731,Coffee
46731,Muffins
46731,Water
46731,Sugar
46732,Avocado
46732,Cream
46733,Beef
46733,Butter
46733,Beer
46733,Apples
46733,Detergent
46734,Butter
46734,Nuts
46734,Water
